"REF_DATE","GEO","Educational.attainment.level","Age.group","Sex","UOM","VALUE"
2014,"Saskatchewan","Upper secondary and post-secondary non-tertiary","45 to 64 years","Female","Percent",42
2014,"Saskatchewan","Upper secondary and post-secondary non-tertiary","45 to 64 years","Male","Percent",52
2014,"Saskatchewan","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Both sexes","Percent",23.5
2014,"Saskatchewan","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Female","Percent",20
2014,"Saskatchewan","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Male","Percent",26.5
2014,"Saskatchewan","Upper secondary or above","25 to 44 years","Both sexes","Percent",92.5
2014,"Saskatchewan","Upper secondary or above","25 to 44 years","Female","Percent",94
2014,"Saskatchewan","Upper secondary or above","25 to 44 years","Male","Percent",91
2014,"Saskatchewan","Upper secondary or above","45 to 64 years","Both sexes","Percent",84.5
2014,"Saskatchewan","Upper secondary or above","45 to 64 years","Female","Percent",89
2014,"Saskatchewan","Upper secondary or above","45 to 64 years","Male","Percent",81
2014,"Saskatchewan","Upper secondary or above","Total, 25 to 64 years","Both sexes","Percent",44.5
2014,"Saskatchewan","Upper secondary or above","Total, 25 to 64 years","Female","Percent",46
2014,"Saskatchewan","Upper secondary or above","Total, 25 to 64 years","Male","Percent",43
2014,"Yukon","Bachelor's level","25 to 44 years","Both sexes","Percent",22
2014,"Yukon","Bachelor's level","25 to 44 years","Female","Percent",26
2014,"Yukon","Bachelor's level","25 to 44 years","Male","Percent",18
2014,"Yukon","Bachelor's level","45 to 64 years","Both sexes","Percent",16
2014,"Yukon","Bachelor's level","45 to 64 years","Female","Percent",20.5
2014,"Yukon","Bachelor's level","45 to 64 years","Male","Percent",NA
2014,"Yukon","Bachelor's level","Total, 25 to 64 years","Both sexes","Percent",9.5
2014,"Yukon","Bachelor's level","Total, 25 to 64 years","Female","Percent",11.5
2014,"Yukon","Bachelor's level","Total, 25 to 64 years","Male","Percent",7.5
2014,"Yukon","Below upper secondary","25 to 44 years","Both sexes","Percent",7
2014,"Yukon","Below upper secondary","25 to 44 years","Female","Percent",NA
2014,"Yukon","Below upper secondary","25 to 44 years","Male","Percent",8.5
2014,"Yukon","Below upper secondary","45 to 64 years","Both sexes","Percent",13.5
2014,"Yukon","Below upper secondary","45 to 64 years","Female","Percent",13
2014,"Yukon","Below upper secondary","45 to 64 years","Male","Percent",13.5
2014,"Yukon","Below upper secondary","Total, 25 to 64 years","Both sexes","Percent",5
2014,"Yukon","Below upper secondary","Total, 25 to 64 years","Female","Percent",4.5
2014,"Yukon","Below upper secondary","Total, 25 to 64 years","Male","Percent",5.5
2014,"Yukon","Lower secondary","25 to 44 years","Both sexes","Percent",6.5
2014,"Yukon","Lower secondary","25 to 44 years","Female","Percent",NA
2014,"Yukon","Lower secondary","25 to 44 years","Male","Percent",NA
2014,"Yukon","Lower secondary","45 to 64 years","Both sexes","Percent",11.5
2014,"Yukon","Lower secondary","45 to 64 years","Female","Percent",12.5
2014,"Yukon","Lower secondary","45 to 64 years","Male","Percent",10.5
2014,"Yukon","Lower secondary","Total, 25 to 64 years","Both sexes","Percent",4.5
2014,"Yukon","Lower secondary","Total, 25 to 64 years","Female","Percent",4
2014,"Yukon","Lower secondary","Total, 25 to 64 years","Male","Percent",4.5
2014,"Yukon","Master's or Doctoral level","25 to 44 years","Both sexes","Percent",11.5
2014,"Yukon","Master's or Doctoral level","25 to 44 years","Female","Percent",15
2014,"Yukon","Master's or Doctoral level","25 to 44 years","Male","Percent",NA
2014,"Yukon","Master's or Doctoral level","45 to 64 years","Both sexes","Percent",9
2014,"Yukon","Master's or Doctoral level","45 to 64 years","Female","Percent",NA
2014,"Yukon","Master's or Doctoral level","45 to 64 years","Male","Percent",11.5
2014,"Yukon","Master's or Doctoral level","Total, 25 to 64 years","Both sexes","Percent",5
2014,"Yukon","Master's or Doctoral level","Total, 25 to 64 years","Female","Percent",5.5
2014,"Yukon","Master's or Doctoral level","Total, 25 to 64 years","Male","Percent",4.5
2014,"Yukon","Post-secondary non-tertiary education","25 to 44 years","Both sexes","Percent",12.5
2014,"Yukon","Post-secondary non-tertiary education","25 to 44 years","Female","Percent",NA
2014,"Yukon","Post-secondary non-tertiary education","25 to 44 years","Male","Percent",20
2014,"Yukon","Post-secondary non-tertiary education","45 to 64 years","Both sexes","Percent",14.5
2014,"Yukon","Post-secondary non-tertiary education","45 to 64 years","Female","Percent",NA
2014,"Yukon","Post-secondary non-tertiary education","45 to 64 years","Male","Percent",23.5
2014,"Yukon","Post-secondary non-tertiary education","Total, 25 to 64 years","Both sexes","Percent",6.5
2014,"Yukon","Post-secondary non-tertiary education","Total, 25 to 64 years","Female","Percent",2.5
2014,"Yukon","Post-secondary non-tertiary education","Total, 25 to 64 years","Male","Percent",11
2014,"Yukon","Pre-primary and primary","25 to 44 years","Both sexes","Percent",NA
2014,"Yukon","Pre-primary and primary","25 to 44 years","Female","Percent",NA
2014,"Yukon","Pre-primary and primary","25 to 44 years","Male","Percent",NA
2014,"Yukon","Pre-primary and primary","45 to 64 years","Both sexes","Percent",NA
2014,"Yukon","Pre-primary and primary","45 to 64 years","Female","Percent",NA
2014,"Yukon","Pre-primary and primary","45 to 64 years","Male","Percent",NA
2014,"Yukon","Pre-primary and primary","Total, 25 to 64 years","Both sexes","Percent",0.5
2014,"Yukon","Pre-primary and primary","Total, 25 to 64 years","Female","Percent",NA
2014,"Yukon","Pre-primary and primary","Total, 25 to 64 years","Male","Percent",NA
2014,"Yukon","Short-cycle tertiary","25 to 44 years","Both sexes","Percent",26.5
2014,"Yukon","Short-cycle tertiary","25 to 44 years","Female","Percent",30.5
2014,"Yukon","Short-cycle tertiary","25 to 44 years","Male","Percent",22.5
2014,"Yukon","Short-cycle tertiary","45 to 64 years","Both sexes","Percent",26
2014,"Yukon","Short-cycle tertiary","45 to 64 years","Female","Percent",33
2014,"Yukon","Short-cycle tertiary","45 to 64 years","Male","Percent",19
2014,"Yukon","Short-cycle tertiary","Total, 25 to 64 years","Both sexes","Percent",13
2014,"Yukon","Short-cycle tertiary","Total, 25 to 64 years","Female","Percent",16
2014,"Yukon","Short-cycle tertiary","Total, 25 to 64 years","Male","Percent",10.5
2014,"Yukon","Tertiary education","25 to 44 years","Both sexes","Percent",59.5
2014,"Yukon","Tertiary education","25 to 44 years","Female","Percent",71.5
2014,"Yukon","Tertiary education","25 to 44 years","Male","Percent",47.5
2014,"Yukon","Tertiary education","45 to 64 years","Both sexes","Percent",50.5
2014,"Yukon","Tertiary education","45 to 64 years","Female","Percent",59
2014,"Yukon","Tertiary education","45 to 64 years","Male","Percent",41.5
2014,"Yukon","Tertiary education","Total, 25 to 64 years","Both sexes","Percent",27.5
2014,"Yukon","Tertiary education","Total, 25 to 64 years","Female","Percent",33
2014,"Yukon","Tertiary education","Total, 25 to 64 years","Male","Percent",22.5
2014,"Yukon","Total, all levels","25 to 44 years","Both sexes","Percent",100
2014,"Yukon","Total, all levels","25 to 44 years","Female","Percent",100
2014,"Yukon","Total, all levels","25 to 44 years","Male","Percent",100
2014,"Yukon","Total, all levels","45 to 64 years","Both sexes","Percent",100
2014,"Yukon","Total, all levels","45 to 64 years","Female","Percent",100
2014,"Yukon","Total, all levels","45 to 64 years","Male","Percent",100
2014,"Yukon","Total, all levels","Total, 25 to 64 years","Both sexes","Percent",50
2014,"Yukon","Total, all levels","Total, 25 to 64 years","Female","Percent",50
2014,"Yukon","Total, all levels","Total, 25 to 64 years","Male","Percent",50
2014,"Yukon","Upper secondary","25 to 44 years","Both sexes","Percent",21
2014,"Yukon","Upper secondary","25 to 44 years","Female","Percent",18
2014,"Yukon","Upper secondary","25 to 44 years","Male","Percent",24.5
2014,"Yukon","Upper secondary","45 to 64 years","Both sexes","Percent",21.5
2014,"Yukon","Upper secondary","45 to 64 years","Female","Percent",21.5
2014,"Yukon","Upper secondary","45 to 64 years","Male","Percent",21
2014,"Yukon","Upper secondary","Total, 25 to 64 years","Both sexes","Percent",10.5
2014,"Yukon","Upper secondary","Total, 25 to 64 years","Female","Percent",10
2014,"Yukon","Upper secondary","Total, 25 to 64 years","Male","Percent",11.5
2014,"Yukon","Upper secondary and post-secondary non-tertiary","25 to 44 years","Both sexes","Percent",33.5
2014,"Yukon","Upper secondary and post-secondary non-tertiary","25 to 44 years","Female","Percent",22.5
2014,"Yukon","Upper secondary and post-secondary non-tertiary","25 to 44 years","Male","Percent",44.5
2014,"Yukon","Upper secondary and post-secondary non-tertiary","45 to 64 years","Both sexes","Percent",36
2014,"Yukon","Upper secondary and post-secondary non-tertiary","45 to 64 years","Female","Percent",27.5
2014,"Yukon","Upper secondary and post-secondary non-tertiary","45 to 64 years","Male","Percent",44.5
2014,"Yukon","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Both sexes","Percent",17.5
2014,"Yukon","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Female","Percent",12.5
2014,"Yukon","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Male","Percent",22
2014,"Yukon","Upper secondary or above","25 to 44 years","Both sexes","Percent",93
2014,"Yukon","Upper secondary or above","25 to 44 years","Female","Percent",94
2014,"Yukon","Upper secondary or above","25 to 44 years","Male","Percent",91.5
2014,"Yukon","Upper secondary or above","45 to 64 years","Both sexes","Percent",86.5
2014,"Yukon","Upper secondary or above","45 to 64 years","Female","Percent",87
2014,"Yukon","Upper secondary or above","45 to 64 years","Male","Percent",86.5
2014,"Yukon","Upper secondary or above","Total, 25 to 64 years","Both sexes","Percent",45
2014,"Yukon","Upper secondary or above","Total, 25 to 64 years","Female","Percent",45.5
2014,"Yukon","Upper secondary or above","Total, 25 to 64 years","Male","Percent",44.5
2015,"Alberta","Bachelor's level","25 to 44 years","Both sexes","Percent",24
2015,"Alberta","Bachelor's level","25 to 44 years","Female","Percent",28.5
2015,"Alberta","Bachelor's level","25 to 44 years","Male","Percent",20
2015,"Alberta","Bachelor's level","45 to 64 years","Both sexes","Percent",15.5
2015,"Alberta","Bachelor's level","45 to 64 years","Female","Percent",16.5
2015,"Alberta","Bachelor's level","45 to 64 years","Male","Percent",14.5
2015,"Alberta","Bachelor's level","Total, 25 to 64 years","Both sexes","Percent",10
2015,"Alberta","Bachelor's level","Total, 25 to 64 years","Female","Percent",11.5
2015,"Alberta","Bachelor's level","Total, 25 to 64 years","Male","Percent",8.5
2015,"Alberta","Below upper secondary","25 to 44 years","Both sexes","Percent",7.5
2015,"Alberta","Below upper secondary","25 to 44 years","Female","Percent",6.5
2015,"Alberta","Below upper secondary","25 to 44 years","Male","Percent",8
2015,"Alberta","Below upper secondary","45 to 64 years","Both sexes","Percent",12
2015,"Alberta","Below upper secondary","45 to 64 years","Female","Percent",10.5
2015,"Alberta","Below upper secondary","45 to 64 years","Male","Percent",13
2015,"Alberta","Below upper secondary","Total, 25 to 64 years","Both sexes","Percent",4.5
2015,"Alberta","Below upper secondary","Total, 25 to 64 years","Female","Percent",4
2015,"Alberta","Below upper secondary","Total, 25 to 64 years","Male","Percent",5
2015,"Alberta","Lower secondary","25 to 44 years","Both sexes","Percent",6
2015,"Alberta","Lower secondary","25 to 44 years","Female","Percent",5
2015,"Alberta","Lower secondary","25 to 44 years","Male","Percent",7
2015,"Alberta","Lower secondary","45 to 64 years","Both sexes","Percent",9
2015,"Alberta","Lower secondary","45 to 64 years","Female","Percent",8
2015,"Alberta","Lower secondary","45 to 64 years","Male","Percent",10
2015,"Alberta","Lower secondary","Total, 25 to 64 years","Both sexes","Percent",3.5
2015,"Alberta","Lower secondary","Total, 25 to 64 years","Female","Percent",3
2015,"Alberta","Lower secondary","Total, 25 to 64 years","Male","Percent",4
2015,"Alberta","Master's or Doctoral level","25 to 44 years","Both sexes","Percent",9
2015,"Alberta","Master's or Doctoral level","25 to 44 years","Female","Percent",10
2015,"Alberta","Master's or Doctoral level","25 to 44 years","Male","Percent",8
2015,"Alberta","Master's or Doctoral level","45 to 64 years","Both sexes","Percent",8
2015,"Alberta","Master's or Doctoral level","45 to 64 years","Female","Percent",7.5
2015,"Alberta","Master's or Doctoral level","45 to 64 years","Male","Percent",8.5
2015,"Alberta","Master's or Doctoral level","Total, 25 to 64 years","Both sexes","Percent",4.5
2015,"Alberta","Master's or Doctoral level","Total, 25 to 64 years","Female","Percent",4.5
2015,"Alberta","Master's or Doctoral level","Total, 25 to 64 years","Male","Percent",4
2015,"Alberta","Post-secondary non-tertiary education","25 to 44 years","Both sexes","Percent",12
2015,"Alberta","Post-secondary non-tertiary education","25 to 44 years","Female","Percent",5
2015,"Alberta","Post-secondary non-tertiary education","25 to 44 years","Male","Percent",19
2015,"Alberta","Post-secondary non-tertiary education","45 to 64 years","Both sexes","Percent",14
2015,"Alberta","Post-secondary non-tertiary education","45 to 64 years","Female","Percent",6.5
2015,"Alberta","Post-secondary non-tertiary education","45 to 64 years","Male","Percent",22
2015,"Alberta","Post-secondary non-tertiary education","Total, 25 to 64 years","Both sexes","Percent",6.5
2015,"Alberta","Post-secondary non-tertiary education","Total, 25 to 64 years","Female","Percent",3
2015,"Alberta","Post-secondary non-tertiary education","Total, 25 to 64 years","Male","Percent",10
2015,"Alberta","Pre-primary and primary","25 to 44 years","Both sexes","Percent",1.5
2015,"Alberta","Pre-primary and primary","25 to 44 years","Female","Percent",1
2015,"Alberta","Pre-primary and primary","25 to 44 years","Male","Percent",1.5
2015,"Alberta","Pre-primary and primary","45 to 64 years","Both sexes","Percent",3
2015,"Alberta","Pre-primary and primary","45 to 64 years","Female","Percent",2.5
